segment_id,branch_id,type,depth,is_synapse,node_id,point_node_id
8364,5587,ts,15,False,22261,22260
8365,6226,ts,7,False,22274,7921
8365,6226,ts,7,False,22275,22274
8365,6226,ts,7,False,22276,22275
8365,6226,ts,7,False,22277,22276
8365,6226,ts,7,False,22278,22277
8365,6226,ts,7,False,22279,22278
8365,6226,ts,7,False,22280,22279
8365,6226,ts,7,False,22281,22280
8365,6226,ts,7,False,22282,22281
8365,6226,ts,7,False,22283,22282
8365,6226,ts,7,False,22284,22283
8365,6226,ts,7,False,22285,22284
8365,6226,ts,7,False,22286,22285
8366,4851,ts,5,False,22981,14918
8366,4851,ts,5,False,22982,22981
8367,14907,ts,10,False,23420,15087
8367,14907,ts,10,False,23421,23420
8367,14907,ts,10,False,23422,23421
8368,17562,ts,11,False,24131,17700
8368,17562,ts,11,False,24132,24131
8369,6339,ts,14,True,24595,24594
8370,6339,ts,15,False,24607,24606
8370,6339,ts,15,False,24608,24607
8370,6339,ts,15,False,24609,24608
8370,6339,ts,15,False,24610,24609
8370,6339,ts,15,False,24611,24610
8370,6339,ts,15,False,24612,24611
8371,6339,ts,16,False,24627,24626
8372,6339,ts,17,False,24633,24632
8373,6339,ts,17,False,24634,24632
8373,6339,ts,17,False,24635,24634
8373,6339,ts,17,False,24636,24635
8374,17949,ts,2,False,24695,17956
8374,17949,ts,2,False,24696,24695
8374,17949,ts,2,False,24697,24696
8375,25385,ts,2,True,26493,25401
8376,25385,ts,3,False,25415,25414
8376,25385,ts,3,False,25416,25415
8376,25385,ts,3,False,25418,25416
8377,25385,ts,4,True,26494,25419
8378,25385,ts,5,False,26495,25429
8379,25385,ts,5,False,25430,25429
8379,25385,ts,5,False,25431,25430
8379,25385,ts,5,False,25432,25431
8379,25385,ts,5,False,25433,25432
8379,25385,ts,5,False,25434,25433
8379,25385,ts,5,False,25435,25434
8379,25385,ts,5,False,25436,25435
8379,25385,ts,5,False,25437,25436
8379,25385,ts,5,False,25438,25437
8379,25385,ts,5,False,25439,25438
8379,25385,ts,5,False,25440,25439
8379,25385,ts,5,False,25441,25440
8379,25385,ts,5,False,25442,25441
8379,25385,ts,5,False,25443,25442
8379,25385,ts,5,False,25444,25443
8379,25385,ts,5,False,25445,25444
8379,25385,ts,5,False,25446,25445
8379,25385,ts,5,False,25447,25446
8379,25385,ts,5,False,25448,25447
8379,25385,ts,5,False,25449,25448
8379,25385,ts,5,False,25450,25449
8379,25385,ts,5,False,25451,25450
8379,25385,ts,5,False,25452,25451
8379,25385,ts,5,False,25453,25452
8379,25385,ts,5,False,25454,25453
8379,25385,ts,5,False,25455,25454
8380,25457,ts,2,False,25463,25457
8380,25457,ts,2,False,25464,25463
8380,25457,ts,2,False,25465,25464
8380,25457,ts,2,False,25466,25465
8381,25467,ts,2,False,26668,25471
8382,25467,ts,2,False,26670,25471
8383,5846,ts,3,False,25482,25481
8383,5846,ts,3,False,25483,25482
8383,5846,ts,3,False,25484,25483
8383,5846,ts,3,False,25485,25484
8384,5846,ts,3,False,25486,25481
8384,5846,ts,3,False,25487,25486
8384,5846,ts,3,False,25488,25487
8385,5587,ts,3,False,25490,25489
8385,5587,ts,3,False,25491,25490
8385,5587,ts,3,False,25492,25491
8385,5587,ts,3,False,25493,25492
8386,5587,ts,3,False,25494,25489
8386,5587,ts,3,False,25495,25494
8386,5587,ts,3,False,25496,25495
8386,5587,ts,3,False,25497,25496
8387,5589,ts,3,False,25502,25501
8388,5589,ts,3,False,25503,25501
8388,5589,ts,3,False,25504,25503
8388,5589,ts,3,False,25505,25504
8388,5589,ts,3,False,25506,25505
8388,5589,ts,3,False,25507,25506
8388,5589,ts,3,False,25508,25507
8388,5589,ts,3,False,25509,25508
8389,25510,ts,2,False,25532,25531
8390,25510,ts,3,True,25546,25545
8391,25510,ts,3,False,25547,25545
8391,25510,ts,3,False,25548,25547
8391,25510,ts,3,False,25549,25548
8391,25510,ts,3,False,25550,25549
8391,25510,ts,3,False,25551,25550
8391,25510,ts,3,False,25552,25551
8391,25510,ts,3,False,25553,25552
8392,25555,ts,1,False,25555,4819
8392,25555,ts,1,False,25556,25555
8392,25555,ts,1,False,25557,25556
8392,25555,ts,1,False,25558,25557
8393,25560,ts,3,False,26379,25570
8394,25560,ts,4,False,25576,25575
8395,25560,ts,5,False,25581,25578
8396,25560,ts,5,False,25579,25578
8396,25560,ts,5,False,25580,25579
8397,25560,ts,5,False,26396,25586
8398,25560,ts,6,False,26397,25587
8399,25560,ts,7,False,26398,25591
8400,25560,ts,8,False,25599,25598
8401,25560,ts,2,True,25600,25560
8401,25560,ts,2,False,25601,25600
8401,25560,ts,2,False,25602,25601
8401,25560,ts,2,False,25603,25602
8401,25560,ts,2,False,25604,25603
8401,25560,ts,2,False,25605,25604
8401,25560,ts,2,False,25606,25605
8401,25560,ts,2,False,25607,25606
8401,25560,ts,2,False,25608,25607
8401,25560,ts,2,False,25609,25608
8401,25560,ts,2,False,25610,25609
8401,25560,ts,2,False,25611,25610
8401,25560,ts,2,True,25612,25611
8401,25560,ts,2,False,25613,25612
8401,25560,ts,2,False,25614,25613
8401,25560,ts,2,False,25615,25614
8401,25560,ts,2,False,25616,25615
8402,6377,ts,5,False,25618,25617
8402,6377,ts,5,False,25619,25618
8403,6377,ts,6,False,25634,25633
8403,6377,ts,6,False,25635,25634
8403,6377,ts,6,False,25636,25635
8403,6377,ts,6,False,25637,25636
8403,6377,ts,6,False,25638,25637
8404,6377,ts,7,False,25657,25656
8405,6377,ts,7,False,25658,25656
8405,6377,ts,7,False,25659,25658
8405,6377,ts,7,False,25660,25659
8405,6377,ts,7,False,25661,25660
8405,6377,ts,7,False,25662,25661
8405,6377,ts,7,False,25663,25662
8405,6377,ts,7,False,25664,25663
8405,6377,ts,7,False,25665,25664
8405,6377,ts,7,False,25666,25665
8405,6377,ts,7,False,25667,25666
8405,6377,ts,7,False,25668,25667
8405,6377,ts,7,False,25669,25668
8405,6377,ts,7,False,25670,25669
8405,6377,ts,7,False,25671,25670
8405,6377,ts,7,False,25672,25671
8405,6377,ts,7,False,25673,25672
8405,6377,ts,7,False,25674,25673
8405,6377,ts,7,False,25675,25674
8405,6377,ts,7,False,25676,25675
8405,6377,ts,7,False,25677,25676
8405,6377,ts,7,False,25678,25677
8405,6377,ts,7,False,25679,25678
8405,6377,ts,7,False,25680,25679
8405,6377,ts,7,False,25681,25680
8405,6377,ts,7,False,25682,25681
8405,6377,ts,7,False,25683,25682
8405,6377,ts,7,False,25684,25683
8405,6377,ts,7,False,25685,25684
8405,6377,ts,7,False,25686,25685
8405,6377,ts,7,False,25687,25686
8405,6377,ts,7,False,25688,25687
8405,6377,ts,7,False,25689,25688
8405,6377,ts,7,False,25690,25689
8405,6377,ts,7,False,25691,25690
8405,6377,ts,7,False,25692,25691
8405,6377,ts,7,False,25693,25692
8405,6377,ts,7,False,25694,25693
8405,6377,ts,7,False,25695,25694
8405,6377,ts,7,False,25696,25695
8405,6377,ts,7,False,25697,25696
8405,6377,ts,7,False,25698,25697
8405,6377,ts,7,False,25699,25698
8405,6377,ts,7,True,25700,25699
8405,6377,ts,7,False,25701,25700
8405,6377,ts,7,False,25702,25701
8405,6377,ts,7,False,25703,25702
8405,6377,ts,7,False,25704,25703
8405,6377,ts,7,False,25705,25704
8405,6377,ts,7,False,25706,25705
8405,6377,ts,7,False,25707,25706
8405,6377,ts,7,False,25708,25707
8405,6377,ts,7,True,25709,25708
8405,6377,ts,7,False,25710,25709
8405,6377,ts,7,False,25711,25710
8405,6377,ts,7,False,25712,25711
8405,6377,ts,7,False,25713,25712
8405,6377,ts,7,False,25714,25713
8405,6377,ts,7,True,25715,25714
8406,6377,ts,7,False,25721,25720
8407,6377,ts,8,False,25726,25724
8408,6377,ts,9,False,25742,25739
8408,6377,ts,9,False,25743,25742
8408,6377,ts,9,False,25744,25743
8408,6377,ts,9,False,25745,25744
8408,6377,ts,9,False,25746,25745
8409,6377,ts,9,False,25740,25739
8409,6377,ts,9,False,25741,25740
8409,6377,ts,9,False,25747,25741
8409,6377,ts,9,False,25748,25747
8409,6377,ts,9,False,25749,25748
8409,6377,ts,9,False,25750,25749
8409,6377,ts,9,False,25751,25750
8409,6377,ts,9,False,25752,25751
8409,6377,ts,9,False,25753,25752
8409,6377,ts,9,True,25754,25753
8409,6377,ts,9,False,25755,25754
8409,6377,ts,9,False,25756,25755
8409,6377,ts,9,True,25757,25756
8410,6379,ts,2,False,25758,6381
8410,6379,ts,2,False,25759,25758
8410,6379,ts,2,False,25760,25759
8410,6379,ts,2,False,25761,25760
8410,6379,ts,2,False,25762,25761
8411,6379,ts,5,True,25767,25766
8412,6379,ts,6,True,25850,25768
8413,6379,ts,7,False,25780,25778
8413,6379,ts,7,False,25781,25780
8414,6379,ts,7,False,25779,25778
8414,6379,ts,7,False,25782,25779
8414,6379,ts,7,False,25783,25782
8414,6379,ts,7,False,25784,25783
8415,6379,ts,6,False,25785,25769
8415,6379,ts,6,False,25787,25785
8415,6379,ts,6,False,25788,25787
8416,6379,ts,6,False,25786,25769
8416,6379,ts,6,False,25789,25786
8416,6379,ts,6,True,25790,25789
8416,6379,ts,6,True,25791,25790
8417,6377,ts,9,True,25808,25807
8418,6377,ts,9,False,25811,25807
8418,6377,ts,9,False,25812,25811
8418,6377,ts,9,False,25813,25812
8418,6377,ts,9,False,25814,25813
8418,6377,ts,9,False,25815,25814
8419,6377,ts,9,True,25823,25822
8420,6377,ts,9,False,25824,25822
8420,6377,ts,9,False,25825,25824
8421,6377,ts,7,True,25826,25792
8421,6377,ts,7,False,25827,25826
8421,6377,ts,7,False,25828,25827
8422,6379,ts,7,True,25833,25832
8422,6379,ts,7,True,25834,25833
8423,6379,ts,6,False,25835,25830
8423,6379,ts,6,False,25836,25835
8424,6379,ts,7,False,25837,25832
8424,6379,ts,7,False,25838,25837
8424,6379,ts,7,False,25839,25838
8424,6379,ts,7,False,25840,25839
8424,6379,ts,7,False,25841,25840
8424,6379,ts,7,False,25842,25841
8424,6379,ts,7,False,25843,25842
8424,6379,ts,7,False,25844,25843
8424,6379,ts,7,False,25845,25844
